	Description	Secretion_orignial	Orignial_rank	Secretion 0.01	Rank 0.01	Secretion 0.025	Rank 0.025	Secretion 0.05	Rank 0.05	Secretion 0.1	Rank 0.1	Secretion 0.125	Rank 0.125	Secretion 0.15	Rank 0.15
CP003496.1_prot_D7S_00213_198	zinc import ATP-binding protein ZnuC	False	535.0	False	1704.0	False	1777.0	False	1691.0	False	1883.0	False	1676.0	False	1701.0
CP003496.1_prot_D7S_00214_199	high-affinity zinc uptake system membrane protein ZnuB	False	776.0	True	1216.0	True	1065.0	True	1158.0	True	1286.0	True	1023.0	True	1344.0
CP003496.1_prot_D7S_00215_200	SoxR-reducing system protein RsxE	False	385.0	False	1966.0	False	1957.0	False	1978.0	False	1913.0	False	1821.0	False	1911.0
CP003496.1_prot_D7S_00216_201	endonuclease III	False	200.0	False	738.0	False	730.0	False	706.0	False	731.0	False	743.0	False	640.0
CP003496.1_prot_D7S_00217_202	hypothetical protein	False	753.0	False	1473.0	False	1533.0	False	1576.0	False	1518.0	False	1669.0	False	1621.0
CP003496.1_prot_D7S_00218_203	electron transport complex protein RnfE	False	950.0	False	1675.0	False	1429.0	False	1463.0	False	1333.0	False	1524.0	False	1349.0
CP003496.1_prot_D7S_00219_204	electron transport complex protein RnfG	False	1142.0	False	1156.0	False	899.0	False	859.0	False	966.0	False	883.0	False	907.0
CP003496.1_prot_D7S_00220_205	electron transport complex protein RnfD	False	1695.0	False	609.0	False	589.0	False	553.0	False	507.0	False	491.0	False	649.0
CP003496.1_prot_D7S_00222_207	electron transport complex protein RnfB	False	590.0	False	1959.0	False	1956.0	False	1987.0	False	1756.0	False	1992.0	False	1901.0
CP003496.1_prot_D7S_00223_208	Electron transport complex protein rnfA	False	1378.0	False	1007.0	False	911.0	False	886.0	False	962.0	False	886.0	False	1103.0
CP003496.1_prot_D7S_00224_209	NAD-dependent epimerase/dehydratase	False	857.0	False	1469.0	False	1500.0	False	1533.0	False	1727.0	False	1559.0	True	1856.0
CP003496.1_prot_D7S_00225_210	arginine repressor	False	247.0	False	712.0	False	618.0	False	640.0	False	688.0	False	503.0	False	626.0
CP003496.1_prot_D7S_00227_212	malate dehydrogenase, NAD-dependent	True	1390.0	False	1027.0	False	965.0	True	844.0	True	952.0	True	973.0	True	1061.0
CP003496.1_prot_D7S_00228_213	hypothetical protein	False	621.0	False	1411.0	True	1484.0	True	1391.0	False	1365.0	True	1492.0	True	1685.0
CP003496.1_prot_D7S_00229_214	branched-chain amino acid aminotransferase	False	1431.0	False	985.0	False	1108.0	False	1043.0	False	855.0	False	1081.0	False	755.0
CP003496.1_prot_D7S_00230_215	DNA-binding transcriptional activator GcvA	False	1563.0	False	750.0	False	667.0	False	714.0	False	822.0	False	1001.0	False	807.0
CP003496.1_prot_D7S_00231_216	putative RNA 2'-O-ribose methyltransferase MtfA	False	1869.0	False	175.0	False	155.0	False	174.0	False	354.0	False	306.0	False	447.0
CP003496.1_prot_D7S_00232_217	transcriptional regulator NrdR	False	1730.0	False	166.0	True	85.0	True	65.0	True	68.0	False	82.0	False	193.0
CP003496.1_prot_D7S_00233_218	riboflavin biosynthesis protein RibD	False	811.0	False	1390.0	False	1341.0	False	1321.0	False	1475.0	False	1606.0	False	1304.0
CP003496.1_prot_D7S_00234_219	periplasmic serine peptidase DegS	False	1777.0	False	669.0	False	778.0	False	643.0	True	641.0	False	574.0	False	486.0
CP003496.1_prot_D7S_00235_220	5'-nucleotidase YfbR	False	641.0	False	1585.0	False	1518.0	False	1528.0	False	1680.0	False	1648.0	False	1616.0
CP003496.1_prot_D7S_00236_221	CitT protein	False	550.0	False	1863.0	False	1875.0	False	1897.0	False	1872.0	False	1763.0	False	1817.0
CP003496.1_prot_D7S_00237_222	transcriptional regulator ModE	False	612.0	False	1778.0	False	1633.0	False	1591.0	False	1752.0	False	1837.0	False	1964.0
CP003496.1_prot_D7S_00238_223	molybdate ABC transporter, periplasmic molybdate-binding protein	True	736.0	True	1537.0	False	1550.0	True	1585.0	True	1472.0	True	1779.0	True	1564.0
CP003496.1_prot_D7S_00239_224	molybdate ABC transporter, permease protein	False	685.0	False	1835.0	False	1932.0	False	1950.0	False	1961.0	False	1945.0	False	1853.0
CP003496.1_prot_D7S_00240_225	molybdate ABC transporter, ATP-binding protein	False	1575.0	False	748.0	False	980.0	False	960.0	False	947.0	False	1206.0	False	1002.0
CP003496.1_prot_D7S_00241_226	cytosol aminopeptidase	True	496.0	False	1869.0	True	1739.0	True	1908.0	True	1743.0	True	1787.0	True	1733.0
CP003496.1_prot_D7S_00242_227	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase	False	1488.0	False	791.0	False	843.0	False	845.0	False	835.0	False	952.0	False	869.0
CP003496.1_prot_D7S_00243_228	conserved permease	False	1446.0	False	809.0	False	910.0	False	953.0	False	877.0	False	958.0	False	1167.0
CP003496.1_prot_D7S_00244_229	5,10-methylenetetrahydrofolate reductase	False	936.0	False	1637.0	False	1479.0	False	1488.0	False	1607.0	False	1588.0	False	1481.0
CP003496.1_prot_D7S_00246_231	shikimate 5-dehydrogenase	False	784.0	False	1820.0	False	1773.0	False	1762.0	False	1630.0	False	1924.0	False	1941.0
CP003496.1_prot_D7S_00248_233	hypothetical protein	False	1057.0	True	1044.0	True	1034.0	False	1119.0	False	1066.0	False	1076.0	False	1160.0
CP003496.1_prot_D7S_00249_234	hydrogenase expression/formation protein HypE	False	1441.0	True	844.0	False	988.0	False	839.0	False	948.0	False	834.0	False	1046.0
CP003496.1_prot_D7S_00250_235	hydrogenase expression/formation protein HypD	False	1201.0	True	924.0	True	974.0	True	1111.0	False	1176.0	False	1259.0	False	1151.0
CP003496.1_prot_D7S_00251_236	hydrogenase accessory protein HypB	False	124.0	True	1477.0	True	1424.0	False	1388.0	False	1438.0	False	1496.0	False	675.0
CP003496.1_prot_D7S_00252_237	cobalt transport ATP-binding protein CbiO	False	474.0	False	1818.0	False	1994.0	False	1986.0	False	1998.0	False	1991.0	False	1996.0
CP003496.1_prot_D7S_00254_238	hypothetical protein	False	929.0	False	1434.0	False	1582.0	False	1685.0	False	1571.0	False	1678.0	False	1599.0
CP003496.1_prot_D7S_00255_239	50S ribosomal protein L25	True	1479.0	True	877.0	True	860.0	True	792.0	True	924.0	True	815.0	True	886.0
CP003496.1_prot_D7S_00257_240	putative periplasmic binding protein CbiK	True	146.0	True	1490.0	True	1423.0	True	1210.0	True	1241.0	True	921.0	True	935.0
CP003496.1_prot_D7S_00258_241	MTA/SAH nucleosidase	False	650.0	False	1514.0	False	1753.0	False	1778.0	False	1742.0	False	1775.0	False	1807.0
CP003496.1_prot_D7S_00259_242	thiol-disulfide interchange protein	True	532.0	False	1844.0	False	1847.0	False	1844.0	False	1902.0	False	1692.0	False	1784.0
CP003496.1_prot_D7S_00260_243	single-stranded-DNA-specific exonuclease RecJ	False	85.0	False	10.0	False	6.0	False	3.0	False	9.0	False	3.0	False	3.0
CP003496.1_prot_D7S_00261_244	thiol:disulfide interchange protein DsbC	True	536.0	True	1602.0	True	1525.0	True	1573.0	True	1598.0	True	1528.0	True	1472.0
CP003496.1_prot_D7S_00262_245	peptide chain release factor 2	False	234.0	False	708.0	False	642.0	False	702.0	False	576.0	False	627.0	False	542.0
CP003496.1_prot_D7S_00263_246	lysyl-tRNA synthetase	False	69.0	False	385.0	False	283.0	True	271.0	False	91.0	False	81.0	False	66.0
CP003496.1_prot_D7S_00264_247	hypothetical protein	False	1698.0	False	445.0	False	480.0	False	477.0	False	484.0	False	515.0	False	389.0
CP003496.1_prot_D7S_00267_250	hypothetical protein	False	1528.0	False	657.0	False	708.0	False	675.0	False	748.0	False	720.0	False	654.0
CP003496.1_prot_D7S_00269_252	tRNA/rRNA methyltransferase	False	1349.0	False	901.0	False	998.0	False	1008.0	False	982.0	False	1069.0	False	979.0
CP003496.1_prot_D7S_00270_253	hypothetical protein	False	1168.0	False	1026.0	False	996.0	False	898.0	False	914.0	False	914.0	False	985.0
CP003496.1_prot_D7S_00271_254	TRNA/rRNA methyltransferase	False	1716.0	False	496.0	False	547.0	False	479.0	False	458.0	False	526.0	False	706.0
CP003496.1_prot_D7S_00273_256	tRNA/rRNA methyltransferase	False	1184.0	False	948.0	False	1030.0	False	1067.0	False	1029.0	False	1196.0	False	976.0
CP003496.1_prot_D7S_00274_257	tRNA/rRNA methyltransferase	False	1903.0	False	191.0	False	209.0	False	267.0	False	243.0	False	237.0	False	295.0
CP003496.1_prot_D7S_00275_258	hypothetical protein	False	1259.0	False	880.0	False	946.0	False	965.0	False	954.0	False	972.0	False	912.0
CP003496.1_prot_D7S_00276_259	hypothetical protein	False	1245.0	False	910.0	False	943.0	False	939.0	False	928.0	False	889.0	False	887.0
CP003496.1_prot_D7S_00278_261	tRNA/rRNA methyltransferase	False	1895.0	False	218.0	False	226.0	False	234.0	False	223.0	False	227.0	False	175.0
CP003496.1_prot_D7S_00279_262	hypothetical protein	False	1085.0	False	1077.0	False	1155.0	False	1152.0	False	1201.0	False	1195.0	False	1191.0
CP003496.1_prot_D7S_00280_263	hypothetical protein	False	1513.0	False	697.0	False	720.0	False	766.0	False	684.0	False	664.0	False	803.0
CP003496.1_prot_D7S_00281_264	tRNA/rRNA methyltransferase	False	1552.0	False	571.0	False	621.0	False	642.0	False	601.0	False	660.0	False	606.0
CP003496.1_prot_D7S_00282_265	hypothetical protein	False	1475.0	False	647.0	False	664.0	False	671.0	False	715.0	False	608.0	False	681.0
CP003496.1_prot_D7S_00283_266	tRNA/rRNA methyltransferase	False	1852.0	False	256.0	False	274.0	False	296.0	False	349.0	False	298.0	False	440.0
CP003496.1_prot_D7S_00286_267	sugar phosphate permease	False	401.0	False	1823.0	False	1950.0	False	1975.0	False	1973.0	False	1864.0	False	1828.0
CP003496.1_prot_D7S_00287_268	inositol monophosphatase	False	1265.0	False	1298.0	False	1204.0	False	1072.0	False	927.0	False	1118.0	False	1181.0
CP003496.1_prot_D7S_00288_269	protein IolB	False	1064.0	False	1213.0	False	1288.0	False	1193.0	False	1254.0	False	1224.0	False	1386.0
CP003496.1_prot_D7S_00291_272	Sel1 domain protein repeat-containing protein	False	1583.0	False	912.0	False	873.0	False	891.0	False	912.0	False	944.0	False	824.0
CP003496.1_prot_D7S_00293_273	phospholipase D/Transphosphatidylase	False	323.0	False	80.0	False	28.0	False	36.0	False	42.0	False	100.0	False	86.0
CP003496.1_prot_D7S_00294_274	Rhs element Vgr protein	False	271.0	True	334.0	True	192.0	True	167.0	False	116.0	False	201.0	False	143.0
CP003496.1_prot_D7S_00296_276	DNA-binding transcriptional regulator FruR	False	179.0	False	940.0	False	1038.0	False	1025.0	False	1030.0	False	953.0	False	786.0
CP003496.1_prot_D7S_00297_277	PurR protein	False	655.0	False	1716.0	False	1790.0	False	1763.0	False	1737.0	False	1668.0	False	1767.0
CP003496.1_prot_D7S_00298_278	homoserine O-acetyltransferase	False	1148.0	False	1297.0	False	1370.0	False	1324.0	False	1446.0	False	1445.0	False	1368.0
CP003496.1_prot_D7S_00299_279	HTH-type transcriptional repressor PurR	False	149.0	False	1269.0	False	1464.0	False	1400.0	False	1317.0	True	1355.0	False	1400.0
CP003496.1_prot_D7S_00301_281	dsDNA-mimic protein	False	1800.0	False	316.0	False	361.0	False	384.0	False	451.0	False	382.0	False	495.0
CP003496.1_prot_D7S_00302_282	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase	True	1591.0	False	687.0	False	586.0	False	449.0	False	553.0	False	441.0	False	712.0
CP003496.1_prot_D7S_00303_283	HTH-type transcriptional regulator CysB	False	1122.0	False	1189.0	False	1015.0	False	1116.0	False	1105.0	False	836.0	False	1129.0
CP003496.1_prot_D7S_00304_284	ribosomal large subunit pseudouridine synthase B	False	119.0	False	1175.0	False	1134.0	False	1216.0	False	1058.0	False	1102.0	False	1356.0
CP003496.1_prot_D7S_00305_285	SUA5 protein	False	1081.0	False	1261.0	False	1280.0	False	1301.0	False	1478.0	False	1517.0	False	1456.0
CP003496.1_prot_D7S_00306_286	chorismate mutase/prephenate dehydrogenase	False	1646.0	False	921.0	False	765.0	False	678.0	False	725.0	False	928.0	False	923.0
CP003496.1_prot_D7S_00307_287	signal peptide peptidase SppA, 67K type	False	1672.0	False	665.0	False	612.0	False	570.0	False	632.0	False	856.0	False	775.0
CP003496.1_prot_D7S_00308_288	NfnB protein	False	1590.0	False	551.0	False	514.0	False	540.0	False	369.0	False	417.0	False	500.0
CP003496.1_prot_D7S_00311_290	dihydrolipoyl dehydrogenase	True	440.0	False	1998.0	True	1993.0	True	1965.0	True	1943.0	True	1931.0	True	1969.0
CP003496.1_prot_D7S_00312_291	dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex	True	238.0	True	705.0	True	460.0	True	529.0	True	490.0	True	791.0	True	225.0
CP003496.1_prot_D7S_00315_293	tellurite resistance protein TehB	False	1388.0	True	898.0	False	871.0	False	885.0	False	685.0	False	1046.0	False	585.0
CP003496.1_prot_D7S_00318_296	4-alpha-glucanotransferase	False	1838.0	False	168.0	False	288.0	False	162.0	False	277.0	False	352.0	False	140.0
CP003496.1_prot_D7S_00320_298	CvpA family protein	False	1627.0	False	600.0	False	819.0	False	712.0	False	660.0	False	804.0	False	729.0
CP003496.1_prot_D7S_00321_299	membrane protein yfbV	False	1512.0	True	335.0	False	436.0	False	548.0	False	472.0	False	384.0	False	467.0
CP003496.1_prot_D7S_00323_300	acetate kinase	False	598.0	False	1790.0	False	1746.0	False	1765.0	False	1860.0	False	1824.0	False	1893.0
CP003496.1_prot_D7S_00324_301	phosphate acetyltransferase	True	1156.0	False	941.0	False	870.0	False	1038.0	False	1154.0	True	1084.0	False	1352.0
CP003496.1_prot_D7S_00325_302	putative rmlC-like jelly roll fold-containing protein	True	1769.0	False	180.0	False	201.0	False	283.0	False	281.0	False	253.0	False	283.0
CP003496.1_prot_D7S_00326_303	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	False	1174.0	False	1137.0	False	1274.0	False	1347.0	False	1355.0	False	1255.0	False	1256.0
CP003496.1_prot_D7S_00327_304	polyA polymerase	False	973.0	False	1096.0	False	1161.0	False	1030.0	False	1428.0	False	1298.0	False	1464.0
CP003496.1_prot_D7S_00328_305	RNA polymerase-binding protein DksA	False	326.0	False	67.0	False	105.0	False	128.0	False	108.0	False	141.0	False	85.0
CP003496.1_prot_D7S_00330_307	lipid A export permease/ATP-binding protein MsbA	False	58.0	True	397.0	True	265.0	True	79.0	True	47.0	False	6.0	False	89.0
CP003496.1_prot_D7S_00331_308	tetraacyldisaccharide 4'-kinase	False	391.0	False	1994.0	False	1963.0	False	1970.0	False	1864.0	False	1969.0	False	1756.0
CP003496.1_prot_D7S_00332_309	tetraacyldisaccharide 4'-kinase	False	1200.0	False	961.0	False	975.0	False	919.0	False	931.0	False	783.0	False	965.0
CP003496.1_prot_D7S_00333_310	3-deoxy-D-manno-octulosonate cytidylyltransferase	False	1383.0	False	988.0	False	944.0	False	962.0	False	785.0	False	890.0	False	789.0
CP003496.1_prot_D7S_00334_311	excinuclease ABC, C subunit	False	193.0	False	830.0	False	628.0	False	637.0	True	742.0	False	402.0	False	719.0
CP003496.1_prot_D7S_00335_312	PotD protein	True	1063.0	False	1360.0	False	1508.0	True	1550.0	False	1749.0	True	1626.0	True	1500.0
CP003496.1_prot_D7S_00336_313	PotC protein	False	927.0	False	1450.0	False	1634.0	False	1638.0	False	1664.0	False	1694.0	False	1646.0
CP003496.1_prot_D7S_00337_314	PotB protein	False	1028.0	False	1545.0	False	1452.0	False	1447.0	False	1707.0	False	1475.0	False	1517.0
CP003496.1_prot_D7S_00338_315	spermidine/putrescine import ATP-binding protein PotA	False	1470.0	True	237.0	True	263.0	True	707.0	True	558.0	True	633.0	False	611.0
CP003496.1_prot_D7S_00339_316	selenide, water dikinase	False	1696.0	False	881.0	False	738.0	False	813.0	False	968.0	False	995.0	False	757.0
CP003496.1_prot_D7S_00340_317	filamentation induced by cAMP protein Fic-like protein	False	1438.0	False	973.0	False	881.0	False	884.0	False	1043.0	False	731.0	False	1210.0
CP003496.1_prot_D7S_00342_319	putative ATPase involved in DNA repair	False	1660.0	False	489.0	False	524.0	False	587.0	False	588.0	False	544.0	False	444.0
CP003496.1_prot_D7S_00343_320	pyridine nucleotide transhydrogenase	False	1480.0	False	979.0	False	895.0	False	1131.0	False	990.0	False	1057.0	False	1079.0
CP003496.1_prot_D7S_00344_321	transhydrogenase	False	1848.0	True	677.0	False	666.0	False	528.0	False	782.0	False	283.0	True	236.0
CP003496.1_prot_D7S_00345_322	sugar fermentation stimulation protein A	False	95.0	False	1725.0	False	1827.0	False	1662.0	False	1603.0	False	1587.0	False	1575.0
CP003496.1_prot_D7S_00346_323	tyrosyl-tRNA synthetase	True	1016.0	False	1131.0	False	1093.0	False	976.0	True	1037.0	True	1143.0	False	1014.0
CP003496.1_prot_D7S_00347_324	hypothetical protein	False	1120.0	False	1068.0	False	1063.0	False	1012.0	False	923.0	False	1417.0	False	823.0
CP003496.1_prot_D7S_00348_325	hypothetical protein	False	1129.0	False	1055.0	False	1115.0	False	1061.0	False	1138.0	False	1218.0	False	1266.0
CP003496.1_prot_D7S_00349_326	tRNA pseudouridine synthase B	False	15.0	False	1430.0	False	1507.0	False	1284.0	False	1183.0	False	1066.0	False	1011.0
CP003496.1_prot_D7S_00350_327	ribosome-binding factor A	False	1966.0	False	12.0	False	32.0	False	28.0	False	27.0	False	88.0	False	56.0
CP003496.1_prot_D7S_00352_329	transcription elongation factor NusA	False	795.0	False	1321.0	False	1391.0	False	1207.0	False	1781.0	False	1547.0	False	1531.0
CP003496.1_prot_D7S_00353_330	protein YhbC	False	1548.0	False	672.0	False	662.0	False	724.0	False	539.0	False	419.0	False	568.0
CP003496.1_prot_D7S_00359_335	hypothetical protein	False	1440.0	False	718.0	False	746.0	False	748.0	False	744.0	False	749.0	False	665.0
CP003496.1_prot_D7S_00371_336	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphatetransferase	False	815.0	False	1651.0	False	1487.0	False	1258.0	False	1319.0	False	1584.0	False	1034.0
CP003496.1_prot_D7S_00372_337	glutamate-1-semialdehyde-2,1-aminomutase	False	367.0	False	1982.0	False	1999.0	False	1993.0	False	1966.0	False	1794.0	False	1956.0
CP003496.1_prot_D7S_00374_339	methionine aminopeptidase, type I	False	999.0	False	1563.0	False	1258.0	False	1221.0	False	1295.0	False	1396.0	False	1291.0
CP003496.1_prot_D7S_00375_340	iron-sulfur cluster insertion protein ErpA	False	1228.0	False	970.0	False	1131.0	False	1249.0	False	1297.0	False	1376.0	False	1249.0
CP003496.1_prot_D7S_00376_341	hypothetical protein	False	1400.0	False	641.0	False	681.0	False	622.0	False	695.0	False	597.0	False	662.0
CP003496.1_prot_D7S_00378_343	high-affinity Fe2+/Pb2+ permease	True	1576.0	False	502.0	False	357.0	False	327.0	False	368.0	True	364.0	True	578.0
CP003496.1_prot_D7S_00379_344	periplasmic protein	True	226.0	True	494.0	True	350.0	True	354.0	True	367.0	True	445.0	True	319.0
CP003496.1_prot_D7S_00380_345	integral membrane protein	False	675.0	False	1723.0	False	1718.0	True	1697.0	True	1867.0	False	1527.0	True	1829.0
CP003496.1_prot_D7S_00381_346	membrane protein	False	475.0	False	1927.0	False	1860.0	False	1910.0	False	1807.0	False	1893.0	False	1946.0
CP003496.1_prot_D7S_00382_347	integral membrane protein-permease component, involved in lipoprotein release	False	677.0	False	1678.0	False	1468.0	False	1740.0	False	1663.0	False	1542.0	True	1884.0
CP003496.1_prot_D7S_00383_348	macrolide export ATP-binding/permease protein MacB	False	887.0	False	1291.0	False	1460.0	False	1392.0	False	1288.0	False	1342.0	False	1238.0
CP003496.1_prot_D7S_00384_349	putative thioredoxin	False	1443.0	False	945.0	False	907.0	False	815.0	False	965.0	False	1047.0	False	977.0
CP003496.1_prot_D7S_00385_350	cytochrome c-553	True	298.0	False	472.0	False	477.0	False	453.0	False	535.0	False	541.0	False	438.0
CP003496.1_prot_D7S_00386_351	putative phosphatase	False	1171.0	False	1119.0	False	1362.0	False	1323.0	False	1230.0	False	1348.0	False	1351.0
CP003496.1_prot_D7S_00388_353	ATPase domain protein	False	1461.0	False	804.0	False	827.0	False	788.0	False	571.0	False	721.0	False	556.0
